# frame times for dvs-video.avi
# frame# time(s)
0	  0.029887
1	  0.039887
2	  0.049887
3	  0.059887
4	  0.069887
5	  0.079887
6	  0.089887
7	  0.099887
8	  0.109887
9	  0.119887
10	  0.129886
11	  0.139886
12	  0.149887
13	  0.159887
14	  0.169887
15	  0.179887
16	  0.189887
17	  0.199887
18	  0.209887
19	  0.219887
20	  0.229887
21	  0.239887
22	  0.249887
23	  0.259887
24	  0.269887
25	  0.279887
26	  0.289887
27	  0.299887
28	  0.309887
29	  0.319887
30	  0.329886
31	  0.339886
32	  0.349886
33	  0.359886
34	  0.369886
35	  0.379886
36	  0.389886
37	  0.399886
38	  0.409886
39	  0.419886
40	  0.429886
41	  0.439886
42	  0.449886
43	  0.459886
44	  0.469886
45	  0.479886
46	  0.489886
47	  0.499886
48	  0.509886
49	  0.519886
50	  0.529886
51	  0.539886
52	  0.549886
53	  0.559886
54	  0.569886
55	  0.579886
56	  0.589886
57	  0.599886
58	  0.609886
59	  0.619886
60	  0.629886
61	  0.639886
62	  0.649886
63	  0.659886
64	  0.669886
65	  0.679886
66	  0.689886
67	  0.699886
68	  0.709886
69	  0.719886
70	  0.729886
71	  0.739886
72	  0.749886
73	  0.759886
74	  0.769886
75	  0.779886
76	  0.789886
77	  0.799886
78	  0.809886
79	  0.819886
80	  0.829886
81	  0.839886
82	  0.849886
83	  0.859886
84	  0.869886
85	  0.879886
86	  0.889886
87	  0.899886
88	  0.909886
89	  0.919886
90	  0.929886
91	  0.939886
92	  0.949886
93	  0.959886
94	  0.969886
95	  0.979886
96	  0.989886
97	  0.999886
98	  1.009886
99	  1.019886
100	  1.029886
101	  1.039886
102	  1.049886
103	  1.059886
104	  1.069886
105	  1.079886
106	  1.089886
107	  1.099886
108	  1.109886
109	  1.119886
110	  1.129886
111	  1.139886
112	  1.149886
113	  1.159886
114	  1.169886
115	  1.179886
116	  1.189886
117	  1.199886
118	  1.209886
119	  1.219886
120	  1.229886
121	  1.239886
122	  1.249886
123	  1.259886
124	  1.269886
125	  1.279886
126	  1.289886
127	  1.299886
128	  1.309886
129	  1.319886
130	  1.329886
131	  1.339886
132	  1.349886
133	  1.359886
134	  1.369886
135	  1.379886
136	  1.389886
137	  1.399886
138	  1.409886
139	  1.419886
140	  1.429886
141	  1.439885
142	  1.449885
143	  1.459885
144	  1.469885
145	  1.479885
146	  1.489885
147	  1.499885
148	  1.509885
149	  1.519885
150	  1.529885
151	  1.539885
152	  1.549885
153	  1.559885
154	  1.569885
155	  1.579885
156	  1.589885
157	  1.599885
158	  1.609885
159	  1.619885
160	  1.629885
161	  1.639885
162	  1.649885
163	  1.659885
164	  1.669885
165	  1.679885
166	  1.689885
167	  1.699885
168	  1.709885
169	  1.719885
170	  1.729885
171	  1.739885
172	  1.749885
