# frame times for dvs-video.avi
# frame# time(s)
0	  0.007699
1	  0.012699
2	  0.017699
3	  0.022699
4	  0.027699
5	  0.032699
6	  0.037699
7	  0.042699
8	  0.047699
9	  0.052699
10	  0.057699
11	  0.062699
12	  0.067699
13	  0.072699
14	  0.077699
15	  0.082699
16	  0.087699
17	  0.092699
18	  0.097699
19	  0.102699
20	  0.107699
21	  0.112699
22	  0.117699
23	  0.122699
24	  0.127699
25	  0.132699
26	  0.137699
27	  0.142699
28	  0.147699
29	  0.152699
30	  0.157699
31	  0.162699
32	  0.167699
33	  0.172698
34	  0.177698
35	  0.182698
36	  0.187698
37	  0.192698
38	  0.197698
39	  0.202698
40	  0.207698
41	  0.212698
42	  0.217698
43	  0.222698
44	  0.227698
45	  0.232698
46	  0.237698
47	  0.242698
48	  0.247698
49	  0.252698
50	  0.257698
51	  0.262698
52	  0.267698
53	  0.272698
54	  0.277698
55	  0.282698
56	  0.287698
57	  0.292698
58	  0.297698
59	  0.302698
60	  0.307698
61	  0.312698
62	  0.317698
63	  0.322698
64	  0.327698
65	  0.332698
66	  0.337698
67	  0.342698
68	  0.347698
69	  0.352698
70	  0.357698
71	  0.362698
72	  0.367698
73	  0.372698
74	  0.377698
75	  0.382698
76	  0.387698
77	  0.392698
78	  0.397698
79	  0.402698
80	  0.407698
81	  0.412698
82	  0.417698
83	  0.422698
84	  0.427698
85	  0.432698
86	  0.437698
87	  0.442698
88	  0.447698
89	  0.452698
90	  0.457698
91	  0.462698
92	  0.467698
93	  0.472698
94	  0.477698
95	  0.482698
96	  0.487698
97	  0.492698
98	  0.497698
99	  0.502698
100	  0.507698
101	  0.512698
102	  0.517698
103	  0.522698
104	  0.527698
105	  0.532698
106	  0.537698
107	  0.542698
108	  0.547698
109	  0.552698
110	  0.557698
111	  0.562698
112	  0.567698
113	  0.572698
114	  0.577698
115	  0.582698
116	  0.587698
117	  0.592698
118	  0.597698
119	  0.602698
120	  0.607698
121	  0.612698
122	  0.617698
123	  0.622698
124	  0.627698
125	  0.632698
126	  0.637698
127	  0.642698
128	  0.647698
129	  0.652698
130	  0.657698
131	  0.662698
132	  0.667698
133	  0.672698
134	  0.677698
135	  0.682698
136	  0.687698
137	  0.692698
138	  0.697698
139	  0.702698
140	  0.707698
141	  0.712698
