# frame times for dvs-video.avi
# frame# time(s)
0	  0.023803
1	  0.033803
2	  0.043803
3	  0.053803
4	  0.063803
5	  0.073803
6	  0.083803
7	  0.093803
8	  0.103803
9	  0.113803
10	  0.123803
11	  0.133803
12	  0.143803
13	  0.153803
14	  0.163803
15	  0.173803
16	  0.183803
17	  0.193803
18	  0.203803
19	  0.213803
20	  0.223803
21	  0.233803
22	  0.243803
23	  0.253803
24	  0.263803
25	  0.273803
26	  0.283803
27	  0.293803
28	  0.303803
29	  0.313803
30	  0.323803
31	  0.333803
32	  0.343803
33	  0.353803
34	  0.363803
35	  0.373803
36	  0.383803
37	  0.393803
38	  0.403803
39	  0.413803
40	  0.423803
41	  0.433803
42	  0.443803
43	  0.453803
44	  0.463803
45	  0.473803
46	  0.483803
47	  0.493803
48	  0.503803
49	  0.513803
50	  0.523803
51	  0.533803
52	  0.543802
53	  0.553802
54	  0.563802
55	  0.573802
56	  0.583802
57	  0.593802
58	  0.603802
59	  0.613802
60	  0.623802
61	  0.633802
62	  0.643802
63	  0.653802
64	  0.663802
65	  0.673802
66	  0.683802
67	  0.693802
68	  0.703802
69	  0.713802
70	  0.723802
71	  0.733802
72	  0.743802
73	  0.753802
74	  0.763802
75	  0.773802
76	  0.783802
77	  0.793802
78	  0.803802
79	  0.813802
80	  0.823802
81	  0.833802
82	  0.843802
83	  0.853802
84	  0.863802
85	  0.873802
86	  0.883802
87	  0.893802
88	  0.903802
89	  0.913802
90	  0.923802
91	  0.933802
92	  0.943802
93	  0.953802
94	  0.963802
95	  0.973802
96	  0.983802
97	  0.993802
98	  1.003802
99	  1.013802
100	  1.023802
101	  1.033802
102	  1.043802
103	  1.053802
104	  1.063802
105	  1.073802
106	  1.083802
107	  1.093802
108	  1.103802
109	  1.113802
110	  1.123802
111	  1.133802
112	  1.143802
113	  1.153802
114	  1.163802
115	  1.173802
116	  1.183802
117	  1.193802
118	  1.203802
119	  1.213802
120	  1.223802
121	  1.233802
122	  1.243802
123	  1.253802
124	  1.263802
125	  1.273802
126	  1.283802
127	  1.293802
128	  1.303802
129	  1.313802
130	  1.323802
131	  1.333802
132	  1.343802
133	  1.353802
134	  1.363802
135	  1.373802
136	  1.383802
137	  1.393802
138	  1.403802
139	  1.413802
140	  1.423802
141	  1.433802
142	  1.443802
143	  1.453802
144	  1.463802
145	  1.473802
146	  1.483802
147	  1.493802
148	  1.503802
149	  1.513802
150	  1.523802
151	  1.533802
152	  1.543802
153	  1.553802
154	  1.563802
155	  1.573802
156	  1.583802
157	  1.593801
158	  1.603801
159	  1.613801
160	  1.623801
161	  1.633801
162	  1.643801
163	  1.653801
164	  1.663801
165	  1.673801
166	  1.683801
167	  1.693801
168	  1.703801
169	  1.713801
170	  1.723801
171	  1.733801
172	  1.743801
173	  1.753801
174	  1.763801
175	  1.773801
176	  1.783801
177	  1.793801
178	  1.803801
179	  1.813801
180	  1.823801
181	  1.833801
182	  1.843801
183	  1.853801
184	  1.863801
185	  1.873801
186	  1.883801
187	  1.893801
188	  1.903801
189	  1.913801
190	  1.923801
191	  1.933801
192	  1.943801
193	  1.953801
194	  1.963801
195	  1.973801
196	  1.983801
197	  1.993801
198	  2.003801
199	  2.013801
200	  2.023801
201	  2.033801
202	  2.043801
203	  2.053801
204	  2.063801
205	  2.073801
206	  2.083801
207	  2.093801
208	  2.103801
209	  2.113801
210	  2.123801
211	  2.133801
212	  2.143801
213	  2.153801
214	  2.163801
215	  2.173801
216	  2.183801
217	  2.193801
218	  2.203801
219	  2.213801
220	  2.223801
221	  2.233801
222	  2.243801
223	  2.253801
224	  2.263801
225	  2.273801
226	  2.283801
227	  2.293801
228	  2.303801
229	  2.313801
230	  2.323801
231	  2.333801
232	  2.343801
233	  2.353801
234	  2.363801
235	  2.373801
236	  2.383801
237	  2.393801
238	  2.403801
239	  2.413801
240	  2.423801
241	  2.433801
242	  2.443801
243	  2.453801
244	  2.463801
245	  2.473801
246	  2.483801
247	  2.493801
248	  2.503801
249	  2.513801
250	  2.523801
251	  2.533801
252	  2.543801
253	  2.553801
254	  2.563801
255	  2.573801
256	  2.583801
257	  2.593801
258	  2.603801
259	  2.613801
260	  2.623801
261	  2.633801
262	  2.643801
263	  2.653801
264	  2.663801
265	  2.673801
266	  2.683801
267	  2.693801
268	  2.703801
269	  2.713801
270	  2.723801
271	  2.733801
272	  2.743801
273	  2.753801
274	  2.763801
275	  2.773801
276	  2.783801
277	  2.793801
278	  2.803801
279	  2.813801
280	  2.823801
281	  2.833801
282	  2.843801
283	  2.853801
284	  2.863801
285	  2.873801
286	  2.883801
287	  2.893800
288	  2.903800
289	  2.913800
290	  2.923800
291	  2.933800
292	  2.943800
293	  2.953800
294	  2.963800
295	  2.973800
296	  2.983800
297	  2.993800
298	  3.003800
299	  3.013800
300	  3.023800
301	  3.033800
302	  3.043800
303	  3.053800
304	  3.063800
305	  3.073800
306	  3.083800
307	  3.093800
308	  3.103800
309	  3.113800
310	  3.123800
311	  3.133800
312	  3.143800
313	  3.153800
314	  3.163800
315	  3.173800
316	  3.183800
317	  3.193800
318	  3.203800
319	  3.213800
320	  3.223800
321	  3.233800
322	  3.243800
323	  3.253800
324	  3.263800
325	  3.273800
326	  3.283800
327	  3.293800
328	  3.303800
329	  3.313800
330	  3.323800
331	  3.333800
332	  3.343800
333	  3.353800
334	  3.363800
335	  3.373800
336	  3.383800
337	  3.393800
338	  3.403800
339	  3.413800
340	  3.423800
341	  3.433800
342	  3.443800
343	  3.453800
344	  3.463800
345	  3.473800
346	  3.483800
347	  3.493800
348	  3.503800
349	  3.513800
350	  3.523800
351	  3.533800
352	  3.543800
353	  3.553800
354	  3.563800
355	  3.573800
356	  3.583800
357	  3.593800
358	  3.603800
359	  3.613800
360	  3.623800
361	  3.633800
362	  3.643800
363	  3.653800
364	  3.663800
365	  3.673800
366	  3.683800
367	  3.693800
368	  3.703800
369	  3.713800
370	  3.723800
371	  3.733800
372	  3.743800
373	  3.753800
374	  3.763800
375	  3.773800
376	  3.783800
377	  3.793800
378	  3.803800
379	  3.813800
380	  3.823800
381	  3.833800
382	  3.843800
383	  3.853800
384	  3.863800
385	  3.873800
386	  3.883800
387	  3.893800
388	  3.903800
389	  3.913800
390	  3.923800
391	  3.933800
392	  3.943799
393	  3.953799
394	  3.963799
395	  3.973799
396	  3.983799
397	  3.993799
398	  4.003799
399	  4.013800
400	  4.023800
401	  4.033800
402	  4.043800
403	  4.053801
404	  4.063801
405	  4.073801
406	  4.083801
407	  4.093801
408	  4.103802
409	  4.113802
410	  4.123802
411	  4.133802
412	  4.143803
413	  4.153803
414	  4.163803
415	  4.173803
416	  4.183804
417	  4.193804
418	  4.203804
419	  4.213804
420	  4.223804
421	  4.233805
422	  4.243805
423	  4.253805
424	  4.263805
425	  4.273806
426	  4.283806
427	  4.293806
428	  4.303806
429	  4.313807
430	  4.323807
431	  4.333807
432	  4.343807
433	  4.353807
434	  4.363808
435	  4.373808
436	  4.383808
437	  4.393808
438	  4.403809
439	  4.413809
440	  4.423809
441	  4.433809
442	  4.443810
443	  4.453810
444	  4.463810
445	  4.473810
446	  4.483810
447	  4.493811
448	  4.503811
449	  4.513811
450	  4.523811
451	  4.533812
452	  4.543812
453	  4.553812
454	  4.563812
455	  4.573812
456	  4.583813
457	  4.593813
458	  4.603813
459	  4.613813
460	  4.623814
461	  4.633814
462	  4.643814
463	  4.653814
464	  4.663815
465	  4.673815
466	  4.683815
467	  4.693815
468	  4.703815
469	  4.713816
470	  4.723816
471	  4.733816
472	  4.743816
473	  4.753817
474	  4.763817
475	  4.773817
476	  4.783817
477	  4.793818
478	  4.803818
479	  4.813818
480	  4.823818
481	  4.833818
482	  4.843819
483	  4.853819
484	  4.863819
485	  4.873819
486	  4.883820
487	  4.893820
488	  4.903820
489	  4.913820
490	  4.923820
491	  4.933821
492	  4.943821
493	  4.953821
494	  4.963821
495	  4.973822
496	  4.983822
497	  4.993822
498	  5.003822
499	  5.013823
500	  5.023823
501	  5.033823
502	  5.043823
503	  5.053823
504	  5.063824
505	  5.073824
506	  5.083824
507	  5.093824
